"pmid","file","row.in.file.plot","row.in.file.int","field","app.date","meas.tech.orig","meas.tech2","oid","t.start","t.end","ct","cta","dt","e.rel.pred1","e.cum.pred1","j.NH3.pred1","e.rel.pred2","e.cum.pred2","j.NH3.pred2"
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,506,"WUR","2021-11-09","Wind tunnel","wt",34336,2021-11-11 17:03:00,2021-11-11 18:47:00,56.54,56.617,1.73,0.215215066794964,6.45645200384892,0.0319377018536715,0.229761527913087,6.8928458373926,0.0358131047686419
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,507,"WUR","2021-11-09","Wind tunnel","wt",34337,2021-11-11 18:47:00,2021-11-11 20:31:00,58.27,58.35,1.73,0.217040200354017,6.5112060106205,0.0316497148968643,0.231798498891467,6.95395496674401,0.0353231961568827
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,508,"WUR","2021-11-09","Wind tunnel","wt",34338,2021-11-11 20:31:00,2021-11-11 22:15:00,60,60.083,1.73,0.218832239314448,6.56496717943344,0.0310758201230873,0.233649797065036,7.00949391195107,0.0321034365358732
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,509,"WUR","2021-11-09","Wind tunnel","wt",34339,2021-11-11 22:15:00,2021-11-11 23:59:00,61.73,61.817,1.73,0.22061308078884,6.6183924236652,0.0308816440646046,0.235394293579903,7.06182880739708,0.0302513846508698
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,510,"WUR","2021-11-09","Wind tunnel","wt",34340,2021-11-11 23:59:00,2021-11-12 01:43:00,63.46,63.55,1.73,0.222363168121513,6.67089504364539,0.0303483352486649,0.236986051030696,7.10958153092087,0.0276027303605754
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,511,"WUR","2021-11-09","Wind tunnel","wt",34341,2021-11-12 01:43:00,2021-11-12 03:27:00,65.19,65.283,1.73,0.22408918995033,6.72267569850989,0.0299310143725416,0.238570532201968,7.15711596605904,0.0274765521029869
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,512,"WUR","2021-11-09","Wind tunnel","wt",34342,2021-11-12 03:27:00,2021-11-12 05:11:00,66.92,67.017,1.73,0.225762476932946,6.77287430798837,0.0290165372707984,0.240111008941812,7.20333026825435,0.0267134694770608
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,513,"WUR","2021-11-09","Wind tunnel","wt",34343,2021-11-12 05:11:00,2021-11-12 06:55:00,68.65,68.75,1.73,0.227329193800507,6.8198758140152,0.0271685005935437,0.241604761590605,7.24814284771815,0.025903225123581
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,514,"WUR","2021-11-09","Wind tunnel","wt",34344,2021-11-12 06:55:00,2021-11-12 08:39:00,70.38,70.483,1.73,0.228789431580369,6.86368294741108,0.0253220424253629,0.242927961651452,7.28783884954357,0.0229456657950389
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,515,"WUR","2021-11-09","Wind tunnel","wt",34345,2021-11-12 08:39:00,2021-11-12 10:23:00,72.11,72.217,1.73,0.23026792614786,6.90803778443579,0.0256386341183309,0.244268980373431,7.32806941120292,0.0232546599187024
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,516,"WUR","2021-11-09","Wind tunnel","wt",34346,2021-11-12 10:23:00,2021-11-12 12:07:00,73.84,73.95,1.73,0.231890355425136,6.95671066275409,0.0281346117446819,0.245736622872115,7.37209868616345,0.0254504479540598
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,517,"WUR","2021-11-09","Wind tunnel","wt",34347,2021-11-12 12:07:00,2021-11-12 13:51:00,75.57,75.683,1.73,0.23355706652288,7.00671199568641,0.0289025045851516,0.247278844358051,7.41836533074154,0.0267437251896502
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,518,"WUR","2021-11-09","Wind tunnel","wt",34348,2021-11-12 13:51:00,2021-11-12 15:35:00,77.3,77.417,1.73,0.235201421799409,7.05604265398226,0.028514831384885,0.248783136758405,7.46349410275214,0.0260859953818476
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,519,"WUR","2021-11-09","Wind tunnel","wt",34349,2021-11-12 15:35:00,2021-11-12 17:19:00,79.03,79.15,1.73,0.236855561795376,7.10566685386128,0.028684508600592,0.250194135645853,7.5058240693756,0.0244681887996917
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,520,"WUR","2021-11-09","Wind tunnel","wt",34350,2021-11-12 17:19:00,2021-11-12 19:03:00,80.76,80.883,1.73,0.238520774631793,7.15562323895378,0.0288765231748539,0.251497949224777,7.54493847674332,0.0226094840275801
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,521,"WUR","2021-11-09","Wind tunnel","wt",34351,2021-11-12 19:03:00,2021-11-12 20:47:00,82.49,82.617,1.73,0.240268472358642,7.20805417075927,0.0303068969973938,0.252832441954386,7.58497325863157,0.0231414924209539
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,522,"WUR","2021-11-09","Wind tunnel","wt",34352,2021-11-12 20:47:00,2021-11-12 22:31:00,84.22,84.35,1.73,0.242022629373304,7.26067888119913,0.0304189077687038,0.254180552032445,7.62541656097335,0.0233776314114338
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,523,"WUR","2021-11-09","Wind tunnel","wt",34353,2021-11-12 22:31:00,2021-11-13 00:14:00,85.95,86.067,1.73,0.243771317800388,7.31313953401163,0.0303240767702337,0.25552398942513,7.66571968275389,0.0232966021852832
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,524,"WUR","2021-11-09","Wind tunnel","wt",34354,2021-11-13 00:14:00,2021-11-13 01:58:00,87.68,87.8,1.73,0.245513540775753,7.36540622327259,0.0302119591103834,0.256830956104565,7.70492868313694,0.0226641620711306
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,525,"WUR","2021-11-09","Wind tunnel","wt",34355,2021-11-13 01:58:00,2021-11-13 03:42:00,89.41,89.533,1.73,0.2472683775772,7.41805132731601,0.0304306959788555,0.258110490674746,7.74331472024238,0.0221884607545874
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,526,"WUR","2021-11-09","Wind tunnel","wt",34356,2021-11-13 03:42:00,2021-11-13 05:26:00,91.14,91.267,1.73,0.249045736667226,7.47137210001677,0.0308212558963929,0.259355343994087,7.78066031982262,0.0215870517804853
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,527,"WUR","2021-11-09","Wind tunnel","wt",34357,2021-11-13 05:26:00,2021-11-13 07:10:00,92.87,93,1.73,0.250831904409661,7.52495713228984,0.0309740070942598,0.260535647240013,7.81606941720038,0.0204676863455259
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,528,"WUR","2021-11-09","Wind tunnel","wt",34358,2021-11-13 07:10:00,2021-11-13 08:54:00,94.6,94.733,1.73,0.252625070405795,7.57875211217385,0.0310953640947995,0.26169181853175,7.85075455595251,0.0200492131515213
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,529,"WUR","2021-11-09","Wind tunnel","wt",34359,2021-11-13 08:54:00,2021-11-13 10:38:00,96.33,96.467,1.73,0.25445838205104,7.6337514615312,0.031791531420435,0.262842505355976,7.88527516067929,0.0199541067784823
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,530,"WUR","2021-11-09","Wind tunnel","wt",34360,2021-11-13 10:38:00,2021-11-13 12:22:00,98.06,98.2,1.73,0.256354035553669,7.69062106661007,0.0328726040918351,0.263989757845286,7.91969273535859,0.0198945518377499
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,531,"WUR","2021-11-09","Wind tunnel","wt",34361,2021-11-13 12:22:00,2021-11-13 14:06:00,99.79,99.933,1.73,0.258300031962053,7.74900095886159,0.033745602457526,0.265129958431375,7.95389875294125,0.0197722644986482
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,532,"WUR","2021-11-09","Wind tunnel","wt",34362,2021-11-13 14:06:00,2021-11-13 15:50:00,101.52,101.67,1.73,0.260231659699868,7.80694979099604,0.0334964347597962,0.266259208771946,7.98777626315839,0.0195823758480527
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,533,"WUR","2021-11-09","Wind tunnel","wt",34363,2021-11-13 15:50:00,2021-11-13 17:34:00,103.25,103.4,1.73,0.262059142298975,7.86177426896924,0.0316904496954909,0.267355482083576,8.02066446250728,0.0190105198548542
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,534,"WUR","2021-11-09","Wind tunnel","wt",34364,2021-11-13 17:34:00,2021-11-13 19:18:00,104.98,105.13,1.73,0.263847642482936,7.91542927448807,0.0310144540571269,0.268447126167816,8.05341378503449,0.0189302442353787
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,535,"WUR","2021-11-09","Wind tunnel","wt",34365,2021-11-13 19:18:00,2021-11-13 21:02:00,106.71,106.87,1.73,0.265523716906339,7.96571150719018,0.0290648743942814,0.269533934610974,8.08601803832923,0.018846389187714
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,536,"WUR","2021-11-09","Wind tunnel","wt",34366,2021-11-13 21:02:00,2021-11-13 22:46:00,108.44,108.6,1.73,0.267185582094588,8.01556746283765,0.0288184714725291,0.27061166792012,8.11835003760359,0.0186890169215908
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,537,"WUR","2021-11-09","Wind tunnel","wt",34367,2021-11-13 22:46:00,2021-11-14 00:30:00,110.17,110.33,1.73,0.268862196506666,8.06586589519999,0.0290742383597342,0.271688445683633,8.150653370509,0.018672446766134
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,538,"WUR","2021-11-09","Wind tunnel","wt",34368,2021-11-14 00:30:00,2021-11-14 02:14:00,111.9,112.07,1.73,0.270572279418388,8.11716838255164,0.0296546169662703,0.272772091617784,8.18316274853353,0.0187915479910597
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,539,"WUR","2021-11-09","Wind tunnel","wt",34369,2021-11-14 02:14:00,2021-11-14 03:58:00,113.63,113.8,1.73,0.272270516944683,8.16811550834048,0.0294492056582861,0.273846802297906,8.21540406893717,0.0186366013893872
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,540,"WUR","2021-11-09","Wind tunnel","wt",34370,2021-11-14 03:58:00,2021-11-14 05:42:00,115.36,115.53,1.73,0.273962421866913,8.21887265600738,0.0293393917149746,0.274921187881177,8.24763563643531,0.0186309638717591
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,541,"WUR","2021-11-09","Wind tunnel","wt",34371,2021-11-14 05:42:00,2021-11-14 07:26:00,117.09,117.27,1.73,0.275666449946836,8.26999349840508,0.0295496198830613,0.276000834068091,8.28002502204273,0.0187221882123801
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,542,"WUR","2021-11-09","Wind tunnel","wt",34372,2021-11-14 07:26:00,2021-11-14 09:09:00,118.82,118.98,1.73,0.277354223086695,8.32062669260084,0.029267742309691,0.277062264193135,8.31186792579404,0.0184063027464201
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,543,"WUR","2021-11-09","Wind tunnel","wt",34373,2021-11-14 09:09:00,2021-11-14 10:53:00,120.55,120.72,1.73,0.279081585423808,8.37244756271423,0.0299542601811486,0.278143103688186,8.34429311064557,0.0187428814170694
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,544,"WUR","2021-11-09","Wind tunnel","wt",34374,2021-11-14 10:53:00,2021-11-14 12:37:00,122.28,122.45,1.73,0.280827334608263,8.4248200382479,0.0302731072448945,0.279213485893271,8.37640457679814,0.0185615411286529
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,545,"WUR","2021-11-09","Wind tunnel","wt",34375,2021-11-14 12:37:00,2021-11-14 14:21:00,124.01,124.18,1.73,0.282583270581365,8.47749811744094,0.0304497567589832,0.280282250459723,8.4084675137917,0.0185334895916522
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,546,"WUR","2021-11-09","Wind tunnel","wt",34376,2021-11-14 14:21:00,2021-11-14 16:05:00,125.74,125.92,1.73,0.284340627478212,8.53021882434637,0.0304743970551652,0.281353351429546,8.44060054288638,0.0185740052570422
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,547,"WUR","2021-11-09","Wind tunnel","wt",34377,2021-11-14 16:05:00,2021-11-14 17:49:00,127.47,127.65,1.73,0.286057975382369,8.58173926147107,0.0297805994940435,0.282412521938785,8.47237565816355,0.0183671186573234
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,548,"WUR","2021-11-09","Wind tunnel","wt",34378,2021-11-14 17:49:00,2021-11-14 19:33:00,129.2,129.38,1.73,0.287757069809023,8.6327120942707,0.0294640652020973,0.283468081147747,8.5040424344324,0.0183044949530963
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,549,"WUR","2021-11-09","Wind tunnel","wt",34379,2021-11-14 19:33:00,2021-11-14 21:17:00,130.93,131.12,1.73,0.289446818264723,8.6834045479417,0.0293019963416218,0.28452678290847,8.53580348725409,0.0183589900703368
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,550,"WUR","2021-11-09","Wind tunnel","wt",34380,2021-11-14 21:17:00,2021-11-14 23:01:00,132.66,132.85,1.73,0.291108706051565,8.73326118154694,0.0288188633556254,0.285576744488385,8.56730233465154,0.0182074262412995
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,551,"WUR","2021-11-09","Wind tunnel","wt",34381,2021-11-14 23:01:00,2021-11-15 00:45:00,134.39,134.58,1.73,0.2927481057962,8.78244317388601,0.0284288973058228,0.286624832484749,8.59874497454248,0.0181749363531449
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,552,"WUR","2021-11-09","Wind tunnel","wt",34382,2021-11-15 00:45:00,2021-11-15 02:29:00,136.12,136.32,1.73,0.294376617853322,8.83129853559966,0.0282400934761012,0.287677202772694,8.63031608318084,0.0182491957447153
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,553,"WUR","2021-11-09","Wind tunnel","wt",34383,2021-11-15 02:29:00,2021-11-15 04:13:00,137.85,138.05,1.73,0.295973037115216,8.87919111345648,0.0276835710155023,0.288722145623294,8.66166436869883,0.0181203962531768
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,554,"WUR","2021-11-09","Wind tunnel","wt",34384,2021-11-15 04:13:00,2021-11-15 05:57:00,139.58,139.78,1.73,0.297549417847742,8.92648253543225,0.0273360820669176,0.28976539145171,8.6929617435513,0.0180909681228136
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,555,"WUR","2021-11-09","Wind tunnel","wt",34385,2021-11-15 05:57:00,2021-11-15 07:41:00,141.31,141.52,1.73,0.29912029985741,8.97360899572231,0.027240728491362,0.290812524835462,8.72437574506386,0.0181583823772044
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,556,"WUR","2021-11-09","Wind tunnel","wt",34386,2021-11-15 07:41:00,2021-11-15 09:25:00,143.04,143.25,1.73,0.300667999606495,9.02003998819484,0.0268387239725603,0.291851990965382,8.75555972896147,0.0180254242182709
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,557,"WUR","2021-11-09","Wind tunnel","wt",34387,2021-11-15 09:25:00,2021-11-15 11:09:00,144.77,144.98,1.73,0.3021864218216,9.06559265464799,0.026331021071189,0.292890086825056,8.78670260475168,0.01800166230648
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,558,"WUR","2021-11-09","Wind tunnel","wt",34388,2021-11-15 11:09:00,2021-11-15 12:53:00,146.5,146.72,1.73,0.303686331617194,9.11058994851581,0.0260099964553863,0.293932669158223,8.81798007474668,0.0180794624248537
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,559,"WUR","2021-11-09","Wind tunnel","wt",34389,2021-11-15 12:53:00,2021-11-15 14:37:00,148.23,148.45,1.73,0.305166546781261,9.15499640343783,0.0256684710531877,0.294967730806657,8.84903192419972,0.0179490459266152
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,560,"WUR","2021-11-09","Wind tunnel","wt",34390,2021-11-15 14:37:00,2021-11-15 16:20:00,149.96,150.17,1.73,0.306632211883658,9.19896635650975,0.0254161578450412,0.295995394668632,8.87986184005895,0.0178207606122727
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,561,"WUR","2021-11-09","Wind tunnel","wt",34391,2021-11-15 16:20:00,2021-11-15 18:04:00,151.69,151.9,1.73,0.308105624615885,9.24316873847656,0.0255505098074057,0.297027495771698,8.91082487315094,0.0178977069895859
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,562,"WUR","2021-11-09","Wind tunnel","wt",34392,2021-11-15 18:04:00,2021-11-15 19:48:00,153.42,153.63,1.73,0.309571576877968,9.28714730633904,0.0254211374927662,0.298058356618846,8.94175069856539,0.0178761996615354
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,563,"WUR","2021-11-09","Wind tunnel","wt",34393,2021-11-15 19:48:00,2021-11-15 21:32:00,155.15,155.37,1.73,0.311031896911474,9.33095690734421,0.0253234687891135,0.299093704541006,8.97281113623018,0.017954010210858
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,564,"WUR","2021-11-09","Wind tunnel","wt",34394,2021-11-15 21:32:00,2021-11-15 23:16:00,156.88,157.1,1.73,0.312472723818845,9.37418171456536,0.024985437700087,0.300121786875884,9.00365360627652,0.0178280173678295
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,565,"WUR","2021-11-09","Wind tunnel","wt",34395,2021-11-15 23:16:00,2021-11-16 01:00:00,158.61,158.83,1.73,0.313909765897445,9.41729297692335,0.0249198048312084,0.301148521881053,9.03445565643158,0.0178046532688166
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,566,"WUR","2021-11-09","Wind tunnel","wt",34396,2021-11-16 01:00:00,2021-11-16 02:44:00,160.34,160.57,1.73,0.315347086480221,9.46041259440663,0.0249246343833952,0.302179817847686,9.06539453543058,0.0178837450861317
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,567,"WUR","2021-11-09","Wind tunnel","wt",34397,2021-11-16 02:44:00,2021-11-16 04:28:00,162.07,162.3,1.73,0.316771683103344,9.50315049310032,0.0247039876842138,0.303203828414914,9.09611485244743,0.0177574086802602
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,568,"WUR","2021-11-09","Wind tunnel","wt",34398,2021-11-16 04:28:00,2021-11-16 06:12:00,163.8,164.03,1.73,0.318191205502644,9.54573616507933,0.0246159953635904,0.304226509489508,9.12679528468524,0.0177343538946883
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,569,"WUR","2021-11-09","Wind tunnel","wt",34399,2021-11-16 06:12:00,2021-11-16 07:56:00,165.53,165.77,1.73,0.3196065876767,9.58819763030101,0.0245441995501043,0.305253850690881,9.15761552072642,0.0178151653417195
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,570,"WUR","2021-11-09","Wind tunnel","wt",34400,2021-11-16 07:56:00,2021-11-16 09:40:00,167.26,167.5,1.73,0.321007239000023,9.63021717000069,0.0242887512714954,0.306273999777954,9.18821999333861,0.0176904465966423
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,571,"WUR","2021-11-09","Wind tunnel","wt",34401,2021-11-16 09:40:00,2021-11-16 11:24:00,168.99,169.23,1.73,0.322413745553916,9.67241236661748,0.0243902870617277,0.307292891262187,9.21878673786562,0.0176686384549211
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,572,"WUR","2021-11-09","Wind tunnel","wt",34402,2021-11-16 11:24:00,2021-11-16 13:08:00,170.72,170.97,1.73,0.323832512719334,9.71497538158001,0.0246028988222726,0.308316361461544,9.24949084384633,0.0177480381391388
"1931","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",8,573,"WUR","2021-11-09","Wind tunnel","wt",34403,2021-11-16 13:08:00,2021-11-16 14:52:00,172.45,172.7,1.73,NA,NA,NA,NA,NA,NA
"1932","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",9,574,"WUR","2021-11-09","Wind tunnel","wt",34404,2021-11-09 10:18:00,2021-11-09 12:02:00,1.73,1.7333,1.73,0.0407773019531099,1.2233190585933,0.707120843117512,0.0305034040153169,0.915102120459506,0.528960763271391
"1932","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",9,575,"WUR","2021-11-09","Wind tunnel","wt",34405,2021-11-09 12:02:00,2021-11-09 13:46:00,3.46,3.4667,1.73,0.077410378332469,2.32231134997407,0.635255659757672,0.0662417235688967,1.9872517070669,0.619739645437801
"1932","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",9,576,"WUR","2021-11-09","Wind tunnel","wt",34406,2021-11-09 13:46:00,2021-11-09 15:30:00,5.19,5.2,1.73,0.106136736998901,3.18410210996703,0.49814494797281,0.0962107068092327,2.88632120427698,0.519693350988485
"1932","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",9,577,"WUR","2021-11-09","Wind tunnel","wt",34407,2021-11-09 15:30:00,2021-11-09 17:14:00,6.92,6.9333,1.73,0.124844318719056,3.74532956157167,0.324408931563375,0.112968930443619,3.38906791330856,0.290605034122299
"1932","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",9,578,"WUR","2021-11-09","Wind tunnel","wt",34408,2021-11-09 17:14:00,2021-11-09 18:58:00,8.65,8.6667,1.73,0.138356143711231,4.15068431133693,0.234309103910558,0.126105809442481,3.78317428327442,0.227807150269284
"1932","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",9,579,"WUR","2021-11-09","Wind tunnel","wt",34409,2021-11-09 18:58:00,2021-11-09 20:42:00,10.38,10.4,1.73,0.148395621216272,4.45186863648817,0.174094985636551,0.136638931904315,4.09916795712946,0.18265530280638
"1932","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",9,580,"WUR","2021-11-09","Wind tunnel","wt",34410,2021-11-09 20:42:00,2021-11-09 22:26:00,12.11,12.133,1.73,0.154874383351147,4.64623150053441,0.112348476327308,0.142485322269487,4.2745596680846,0.101382491881582
"1932","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",9,581,"WUR","2021-11-09","Wind tunnel","wt",34411,2021-11-09 22:26:00,2021-11-10 00:10:00,13.84,13.867,1.73,0.161020390432004,4.83061171296011,0.106578157471505,0.150726171602506,4.52178514807518,0.142904901728659
"1932","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",9,582,"WUR","2021-11-09","Wind tunnel","wt",34412,2021-11-10 00:10:00,2021-11-10 10:00:00,23.67,23.7,9.83,0.17746896154987,5.32406884649611,0.0501990980199384,0.171208686559182,5.13626059677545,0.0625102185859894
"1932","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",9,583,"WUR","2021-11-09","Wind tunnel","wt",34413,2021-11-10 10:00:00,2021-11-10 11:44:00,25.4,25.433,1.73,0.179937592891866,5.39812778675598,0.0428086359883659,0.175434548192962,5.26303644578885,0.0732808375800005
"1932","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",9,584,"WUR","2021-11-09","Wind tunnel","wt",34414,2021-11-10 11:44:00,2021-11-10 13:28:00,27.13,27.167,1.73,0.182583866010072,5.47751598030216,0.0458891292174423,0.181004548334162,5.43013645002486,0.0965895978242825
"1932","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",9,585,"WUR","2021-11-09","Wind tunnel","wt",34415,2021-11-10 13:28:00,2021-11-10 15:12:00,28.86,28.9,1.73,0.185159469938442,5.55478409815327,0.0446636519370593,0.186898922460947,5.60696767382841,0.102214580233265
"1932","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",9,586,"WUR","2021-11-09","Wind tunnel","wt",34416,2021-11-10 15:12:00,2021-11-10 16:56:00,30.59,30.633,1.73,0.187518865828302,5.62556597484906,0.0409143795929457,0.191560965033391,5.74682895100173,0.0808446688863153
"1932","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",9,587,"WUR","2021-11-09","Wind tunnel","wt",34417,2021-11-10 16:56:00,2021-11-10 18:40:00,32.32,32.367,1.73,0.189705777648375,5.69117332945125,0.0379233263596459,0.195696111717043,5.87088335151129,0.071707745959277
"1932","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",9,588,"WUR","2021-11-09","Wind tunnel","wt",34418,2021-11-10 18:40:00,2021-11-10 20:24:00,34.05,34.1,1.73,0.19177148591607,5.75314457748209,0.0358215306536648,0.199426313114787,5.98278939344361,0.0646855733712874
"1932","../../data-submitted/03/AU/ALFAM2_template_6_1_220524_JP_21E_220610.xlsx",9,589,"WUR","2021-11-09","Wind tunnel","wt",34419,2021-11-10 20:24:00,2021-11-10 22:08:00,35.78,35.833,1.73,0.193737497202063,5.8121249160619,0.0340926812600057,0.202445535028645,6.07336605085934,0.052356449373252
