"pmid","file","row.in.file.plot","row.in.file.int","field","app.date","meas.tech.orig","meas.tech2","oid","t.start","t.end","ct","cta","dt","e.rel","j.NH3","e.rel.pred1","e.cum.pred1","j.NH3.pred1","e.rel.pred2","e.cum.pred2","j.NH3.pred2"
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,884,"FoulumgårdD","2021-08-20","bLS","micro met",35565,2021-08-28 22:30:00,2021-08-28 23:00:00,207,204.03,0.5,0.50663,0.0060267,0.39941239058444,27.9608644028637,0.0669195122500952,0.301531728695717,21.1087286673436,0.0359868129649215
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,885,"FoulumgårdD","2021-08-20","bLS","micro met",35566,2021-08-28 23:00:00,2021-08-28 23:30:00,207.5,204.53,0.5,0.50669,0.0074779,0.399887466318859,27.9941220796517,0.066515353576051,0.301788664450301,21.1267154548433,0.0359735749993177
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,886,"FoulumgårdD","2021-08-20","bLS","micro met",35567,2021-08-28 23:30:00,2021-08-29,208,205.03,0.5,0.50674,0.0073269,0.400361334320804,28.0272952091279,0.0663462589522652,0.302045505689522,21.144695625795,0.0359603419033903
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,887,"FoulumgårdD","2021-08-20","bLS","micro met",35568,2021-08-29,2021-08-29 00:30:00,208.5,205.53,0.5,0.50679,0.007133,0.400833998315758,28.0603840520946,0.0661776859335248,0.302302252448149,21.1626691826327,0.0359471136753342
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,888,"FoulumgårdD","2021-08-20","bLS","micro met",35569,2021-08-29 00:30:00,2021-08-29 01:00:00,209,206.03,0.5,0.50685,0.0079531,0.401304635746327,28.0933310254216,0.0658939466539579,0.302558904760936,21.1806361277893,0.0359338903133732
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,889,"FoulumgårdD","2021-08-20","bLS","micro met",35570,2021-08-29 01:00:00,2021-08-29 01:30:00,209.5,206.53,0.5,0.5069,0.0071687,0.40177325659385,28.1261368278525,0.0656116048617577,0.302815462662627,21.1985964636972,0.0359206718156884
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,890,"FoulumgårdD","2021-08-20","bLS","micro met",35571,2021-08-29 01:30:00,2021-08-29 02:00:00,210,207.03,0.5,0.50694,0.0065083,0.402241510634627,28.1589169519771,0.0655602482491702,0.30307192618795,21.2165501927874,0.0359074581805174
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,891,"FoulumgårdD","2021-08-20","bLS","micro met",35572,2021-08-29 02:00:00,2021-08-29 02:30:00,210.5,207.53,0.5,0.50699,0.0058482,0.402709398155771,28.1916714178947,0.0655089318352964,0.303328295371623,21.2344973174905,0.0358942494060557
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,892,"FoulumgårdD","2021-08-20","bLS","micro met",35573,2021-08-29 02:30:00,2021-08-29 03:00:00,211,208.03,0.5,0.50703,0.0063448,0.403178562483127,28.2245152666313,0.0656876974731517,0.30358457024835,21.2524378402357,0.0358810454905267
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,893,"FoulumgårdD","2021-08-20","bLS","micro met",35574,2021-08-29 03:00:00,2021-08-29 03:30:00,211.5,208.53,0.5,0.50708,0.0070559,0.403649005803541,28.2574486512769,0.0658667692912189,0.303840750852822,21.2703717634518,0.0358678464321258
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,894,"FoulumgårdD","2021-08-20","bLS","micro met",35575,2021-08-29 03:30:00,2021-08-29 04:00:00,212,209.03,0.5,0.50717,0.011907,0.404119903573905,28.2904138496912,0.0659303968285769,0.304096837219718,21.2882990895663,0.0358546522290908
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,895,"FoulumgårdD","2021-08-20","bLS","micro met",35576,2021-08-29 04:00:00,2021-08-29 04:30:00,212.5,209.53,0.5,0.50724,0.010539,0.404591255579836,28.3234108468664,0.0659939943504355,0.304352829383703,21.3062198210062,0.0358414628796169
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,896,"FoulumgårdD","2021-08-20","bLS","micro met",35577,2021-08-29 04:30:00,2021-08-29 05:00:00,213,210.03,0.5,0.50731,0.009832,0.405063061604339,28.3564396276117,0.0660575614906094,0.304608727379432,21.3241339601971,0.0358282783819277
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,897,"FoulumgårdD","2021-08-20","bLS","micro met",35578,2021-08-29 05:00:00,2021-08-29 05:30:00,213.5,210.53,0.5,0.50738,0.0098753,0.405535321427794,28.3895001765527,0.0661210978819611,0.304864531241543,21.3420415095642,0.0358150987342327
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,898,"FoulumgårdD","2021-08-20","bLS","micro met",35579,2021-08-29 05:30:00,2021-08-29 06:00:00,214,211.03,0.5,0.50744,0.0083152,0.406008034827953,28.4225924781309,0.0661846031563442,0.305120241004666,21.3599424715316,0.0358019239347556
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,899,"FoulumgårdD","2021-08-20","bLS","micro met",35580,2021-08-29 06:00:00,2021-08-29 06:30:00,214.5,211.53,0.5,0.50749,0.0060376,0.406481201579933,28.4557165166032,0.0662480769446745,0.305375856703413,21.3778368485225,0.0357887539816915
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,900,"FoulumgårdD","2021-08-20","bLS","micro met",35581,2021-08-29 06:30:00,2021-08-29 07:00:00,215,212.03,0.5,0.50753,0.0055988,0.406954821456205,28.4888722760416,0.0663115188768728,0.305631378372389,21.3957246429591,0.0357755888732925
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,901,"FoulumgårdD","2021-08-20","bLS","micro met",35582,2021-08-29 07:00:00,2021-08-29 07:30:00,215.5,212.53,0.5,0.50758,0.0082157,0.407428894226592,28.5220597403326,0.0663749285818938,0.305886806046182,21.413605857263,0.0357624286077538
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,902,"FoulumgårdD","2021-08-20","bLS","micro met",35583,2021-08-29 07:30:00,2021-08-29 08:00:00,216,213.03,0.5,0.50767,0.011522,0.407906760794389,28.5555127894112,0.0669060981572187,0.306142139759369,21.4314804938546,0.0357492731832849
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,903,"FoulumgårdD","2021-08-20","bLS","micro met",35584,2021-08-29 08:00:00,2021-08-29 08:30:00,216.5,213.53,0.5,0.50777,0.01445,0.408388448110064,28.589233309945,0.0674410410676813,0.306397379546514,21.4493485551537,0.0357361225981379
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,904,"FoulumgårdD","2021-08-20","bLS","micro met",35585,2021-08-29 08:30:00,2021-08-29 09:00:00,217,214.03,0.5,0.5079,0.018228,0.408873132339355,28.6231636294165,0.0678606389429888,0.306652525442168,21.4672100435789,0.0357229768504936
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,905,"FoulumgårdD","2021-08-20","bLS","micro met",35586,2021-08-29 09:00:00,2021-08-29 09:30:00,217.5,214.53,0.5,0.50805,0.020451,0.409360829322468,28.6573048567194,0.0682824546056366,0.306907577480869,21.4850649615482,0.0357098359386043
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,906,"FoulumgårdD","2021-08-20","bLS","micro met",35587,2021-08-29 09:30:00,2021-08-29 10:00:00,218,215.03,0.5,0.50818,0.019142,0.409852416460348,28.6917184143067,0.0688271151746278,0.307162535697144,21.5029133114786,0.0356966998606794
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,907,"FoulumgårdD","2021-08-20","bLS","micro met",35588,2021-08-29 10:00:00,2021-08-29 10:30:00,218.5,215.53,0.5,0.5083,0.01605,0.410347921163135,28.7264062210253,0.0693756134372165,0.307417400125506,21.520755095786,0.0356835686149282
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,908,"FoulumgårdD","2021-08-20","bLS","micro met",35589,2021-08-29 10:30:00,2021-08-29 11:00:00,219,216.03,0.5,0.50839,0.012691,0.41084562192311,28.7612477627273,0.0696830834040014,0.307672170800455,21.5385903168858,0.0356704421996028
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,909,"FoulumgårdD","2021-08-20","bLS","micro met",35590,2021-08-29 11:00:00,2021-08-29 11:30:00,219.5,216.53,0.5,0.50848,0.013499,0.411345526250867,28.7962435651919,0.0699916049293279,0.307926847756479,21.5564189771923,0.0356573206128843
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,910,"FoulumgårdD","2021-08-20","bLS","micro met",35591,2021-08-29 11:30:00,2021-08-29 12:00:00,220,217.03,0.5,0.5086,0.016791,0.411855631102412,28.8319534553244,0.0714197802648755,0.308181431028052,21.5742410791188,0.0356442038530389
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,911,"FoulumgårdD","2021-08-20","bLS","micro met",35592,2021-08-29 12:00:00,2021-08-29 12:30:00,220.5,217.53,0.5,0.50873,0.018159,0.412376135116132,28.8683913388048,0.072875766960891,0.308435920649638,21.5920566250779,0.0356310919182619
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,912,"FoulumgårdD","2021-08-20","bLS","micro met",35593,2021-08-29 12:30:00,2021-08-29 13:00:00,221,218.03,0.5,0.50889,0.02123,0.412914745346977,28.9060967480151,0.0754108184205933,0.308690316655687,21.6098656174813,0.0356179848068052
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,913,"FoulumgårdD","2021-08-20","bLS","micro met",35594,2021-08-29 13:00:00,2021-08-29 13:30:00,221.5,218.53,0.5,0.50905,0.023659,0.413472073696103,28.9451125190957,0.0780315421610709,0.308944619080634,21.6276680587398,0.0356048825168642
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,914,"FoulumgårdD","2021-08-20","bLS","micro met",35595,2021-08-29 13:30:00,2021-08-29 14:00:00,222,219.03,0.5,0.50924,0.025541,0.414042714546425,28.9850602318225,0.0798954254535857,0.309198827958905,21.6454639512631,0.0355917850466767
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,915,"FoulumgårdD","2021-08-20","bLS","micro met",35596,2021-08-29 14:00:00,2021-08-29 14:30:00,222.5,219.53,0.5,0.50942,0.025998,0.414626971911078,29.025961168635,0.0818018736250963,0.30945294332491,21.6632532974604,0.0355786923944805
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,916,"FoulumgårdD","2021-08-20","bLS","micro met",35597,2021-08-29 14:30:00,2021-08-29 15:00:00,223,220.03,0.5,0.5096,0.025144,0.415217856867144,29.0673260699844,0.0827298026988643,0.309706965213051,21.6810360997396,0.0355656045584993
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,917,"FoulumgårdD","2021-08-20","bLS","micro met",35598,2021-08-29 15:00:00,2021-08-29 15:30:00,223.5,220.53,0.5,0.50979,0.025671,0.415815437182012,29.1091596799267,0.0836672198845889,0.309960893657711,21.6988123605081,0.0355525215369425
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,918,"FoulumgårdD","2021-08-20","bLS","micro met",35599,2021-08-29 15:30:00,2021-08-29 16:00:00,224,221.03,0.5,0.51,0.029668,0.4164124068383,29.1509505407152,0.0835817215768913,0.310214728693266,21.7165820821721,0.0355394433280622
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,919,"FoulumgårdD","2021-08-20","bLS","micro met",35600,2021-08-29 16:00:00,2021-08-29 16:30:00,224.5,221.53,0.5,0.51016,0.022132,0.417008766460032,29.1926986960345,0.0834963106386795,0.310468470354077,21.7343452671371,0.0355263699300821
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,920,"FoulumgårdD","2021-08-20","bLS","micro met",35601,2021-08-29 16:30:00,2021-08-29 17:00:00,225,222.03,0.5,0.51035,0.026671,0.417604516670593,29.2344041895248,0.0834109869806525,0.310722118674491,21.7521019178078,0.0355133013412257
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,921,"FoulumgårdD","2021-08-20","bLS","micro met",35602,2021-08-29 17:00:00,2021-08-29 17:30:00,225.5,222.53,0.5,0.51053,0.026115,0.418199658092731,29.2760670647816,0.0833257505136231,0.310975673688845,21.7698520365876,0.0355002375597309
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,922,"FoulumgårdD","2021-08-20","bLS","micro met",35603,2021-08-29 17:30:00,2021-08-29 18:00:00,226,223.03,0.5,0.5107,0.022735,0.418780788932979,29.3167491292532,0.0813641289430365,0.311229135431463,21.7875956258795,0.0354871785838213
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,923,"FoulumgårdD","2021-08-20","bLS","micro met",35604,2021-08-29 18:00:00,2021-08-29 18:30:00,226.5,223.53,0.5,0.51086,0.02376,0.419348251960562,29.3564743784991,0.0794504984919513,0.311482503936653,21.8053326880854,0.0354741244117491
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,924,"FoulumgårdD","2021-08-20","bLS","micro met",35605,2021-08-29 18:30:00,2021-08-29 19:00:00,227,224.03,0.5,0.51099,0.017468,0.419902380982143,29.3952661806549,0.0775836043115419,0.311735779238715,21.8230632256063,0.0354610750417237
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,925,"FoulumgårdD","2021-08-20","bLS","micro met",35606,2021-08-29 19:00:00,2021-08-29 19:30:00,227.5,224.53,0.5,0.51106,0.01049,0.420443501101429,29.4331472946055,0.075762227901194,0.311988961371934,21.8407872408423,0.0354480304719829
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,926,"FoulumgårdD","2021-08-20","bLS","micro met",35607,2021-08-29 19:30:00,2021-08-29 20:00:00,228,225.03,0.5,0.51113,0.0087074,0.420972856639472,29.4702048290462,0.0741150688813832,0.312242050370583,21.8585047361926,0.0354349907007645
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,927,"FoulumgårdD","2021-08-20","bLS","micro met",35608,2021-08-29 20:00:00,2021-08-29 20:30:00,228.5,225.53,0.5,0.51116,0.0040608,0.421490713337369,29.5064573871825,0.0725051162725947,0.312495046268921,21.8762157140558,0.0354219557263065
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,928,"FoulumgårdD","2021-08-20","bLS","micro met",35609,2021-08-29 20:30:00,2021-08-29 21:00:00,229,226.03,0.5,0.51119,0.0042536,0.421997330522792,29.5419231232481,0.0709314721311642,0.312747949101196,21.8939201768292,0.0354089255468466
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,929,"FoulumgårdD","2021-08-20","bLS","micro met",35610,2021-08-29 21:00:00,2021-08-29 21:30:00,229.5,226.53,0.5,0.51121,0.0030214,0.422492961281416,29.5766197545055,0.0693932625148506,0.313000758901643,21.9116181269095,0.0353959001606228
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,930,"FoulumgårdD","2021-08-20","bLS","micro met",35611,2021-08-29 21:30:00,2021-08-29 22:00:00,230,227.03,0.5,0.51122,0.0017893,0.42297870389364,29.6106241660742,0.0680088231374754,0.313253475704485,21.9293095666925,0.0353828795658586
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,931,"FoulumgårdD","2021-08-20","bLS","micro met",35612,2021-08-29 22:00:00,2021-08-29 22:30:00,230.5,227.53,0.5,0.51122,0.00055718,0.423454763366992,29.6439507095063,0.0666530868640649,0.313506099543931,21.9469944985729,0.035369863760792
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,932,"FoulumgårdD","2021-08-20","bLS","micro met",35613,2021-08-29 22:30:00,2021-08-29 23:00:00,231,228.03,0.5,0.51123,0.00061051,0.42392380187142,29.6767857500088,0.0656700810049955,0.313758630454178,21.9646729249447,0.0353568527436749
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,933,"FoulumgårdD","2021-08-20","bLS","micro met",35614,2021-08-29 23:00:00,2021-08-29 23:30:00,231.5,228.53,0.5,0.51124,0.0010334,0.424385928232894,29.7091369059437,0.0647023118698797,0.31401106846941,21.9823448482011,0.0353438465127311
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,934,"FoulumgårdD","2021-08-20","bLS","micro met",35615,2021-08-29 23:30:00,2021-08-30,232,229.03,0.5,0.51125,0.0014563,0.424839654889104,29.7409000405117,0.0635262691360481,0.314263413623801,22.0000102707342,0.0353308450662126
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,935,"FoulumgårdD","2021-08-20","bLS","micro met",35616,2021-08-30,2021-08-30 00:30:00,232.5,229.53,0.5,0.51126,0.0018791,0.425285140679565,29.772086273273,0.0623724655224294,0.314515665951508,22.0176691949353,0.0353178484023573
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,936,"FoulumgårdD","2021-08-20","bLS","micro met",35617,2021-08-30 00:30:00,2021-08-30 01:00:00,233,230.03,0.5,0.51128,0.002302,0.425725621028818,29.8029221001224,0.0616716536988946,0.31476782548668,22.035321623195,0.035304856519403
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,937,"FoulumgårdD","2021-08-20","bLS","micro met",35618,2021-08-30 01:00:00,2021-08-30 01:30:00,233.5,230.53,0.5,0.51129,0.0024217,0.426161155693562,29.8334117043278,0.0609792084107568,0.31501989226345,22.0529675579028,0.0352918694155875
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,938,"FoulumgårdD","2021-08-20","bLS","micro met",35619,2021-08-30 01:30:00,2021-08-30 02:00:00,234,231.03,0.5,0.51131,0.0028163,0.426592559718893,29.8636121431211,0.0604008775867015,0.315271866315941,22.0706070014474,0.0352788870891629
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,939,"FoulumgårdD","2021-08-20","bLS","micro met",35620,2021-08-30 02:00:00,2021-08-30 02:30:00,234.5,231.53,0.5,0.51133,0.0023725,0.427019875099786,29.8935263563605,0.0598284264787736,0.31552374767826,22.0882399562166,0.035265909538353
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,940,"FoulumgårdD","2021-08-20","bLS","micro met",35621,2021-08-30 02:30:00,2021-08-30 03:00:00,235,232.03,0.5,0.51135,0.0026655,0.427443886478338,29.9232092729161,0.0593658331110731,0.315775536384506,22.1058664245973,0.0352529367614238
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,941,"FoulumgårdD","2021-08-20","bLS","micro met",35622,2021-08-30 03:00:00,2021-08-30 03:30:00,235.5,232.53,0.5,0.51136,0.0020484,0.42786462158732,29.9526628342203,0.0589071226085736,0.316027232468761,22.1234864089756,0.0352399687566134
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,942,"FoulumgårdD","2021-08-20","bLS","micro met",35623,2021-08-30 03:30:00,2021-08-30 04:00:00,236,233.03,0.5,0.51138,0.002151,0.42828137620497,29.9818377412289,0.0583498140172054,0.316278835965098,22.1410999117367,0.0352270055221453
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,943,"FoulumgårdD","2021-08-20","bLS","micro met",35624,2021-08-30 04:00:00,2021-08-30 04:30:00,236.5,233.53,0.5,0.5114,0.0022536,0.42869419062926,30.0107368150013,0.0577981475447302,0.316530346907576,22.1587069352648,0.0352140470562858
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,944,"FoulumgårdD","2021-08-20","bLS","micro met",35625,2021-08-30 04:30:00,2021-08-30 05:00:00,237,234.03,0.5,0.51141,0.0019201,0.429106706977289,30.0396150219451,0.0577564138876312,0.31678176533024,22.1763074819435,0.035201093357287
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,945,"FoulumgårdD","2021-08-20","bLS","micro met",35626,2021-08-30 05:00:00,2021-08-30 05:30:00,237.5,234.53,0.5,0.51142,0.0015866,0.429518925464288,30.0684723771275,0.057714710364678,0.317033091267126,22.1939015541552,0.0351881444233726
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,946,"FoulumgårdD","2021-08-20","bLS","micro met",35627,2021-08-30 05:30:00,2021-08-30 06:00:00,238,235.03,0.5,0.51143,0.0013958,0.429929403690538,30.0972079053561,0.0574710564573309,0.317284324752254,22.2114891542816,0.0351752002528087
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,947,"FoulumgårdD","2021-08-20","bLS","micro met",35628,2021-08-30 06:00:00,2021-08-30 06:30:00,238.5,235.53,0.5,0.51144,0.0014497,0.430338150035449,30.1258221932316,0.0572285757508979,0.317535465819634,22.2290702847035,0.0351622608438333
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,948,"FoulumgårdD","2021-08-20","bLS","micro met",35629,2021-08-30 06:30:00,2021-08-30 07:00:00,239,236.03,0.5,0.51146,0.0022138,0.430748038805074,30.1545164565492,0.0573885266352505,0.317786514503262,22.2466449478008,0.0351493261946842
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,949,"FoulumgårdD","2021-08-20","bLS","micro met",35630,2021-08-30 07:00:00,2021-08-30 07:30:00,239.5,236.53,0.5,0.51147,0.0020904,0.431159072154095,30.1832908461474,0.0575487791964377,0.318037470837121,22.2642131459526,0.035136396303642
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,950,"FoulumgårdD","2021-08-20","bLS","micro met",35631,2021-08-30 07:30:00,2021-08-30 08:00:00,240,237.03,0.5,0.51149,0.0023881,0.431581499879332,30.2128628990526,0.0591441058103896,0.318288334855183,22.2817748815371,0.0351234711689301
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,951,"FoulumgårdD","2021-08-20","bLS","micro met",35632,2021-08-30 08:00:00,2021-08-30 08:30:00,240.5,237.53,0.5,0.51153,0.0054755,0.432015628791425,30.2432540935437,0.0607823889821759,0.318539106591408,22.2993301569315,0.035110550788815
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,952,"FoulumgårdD","2021-08-20","bLS","micro met",35633,2021-08-30 08:30:00,2021-08-30 09:00:00,241,238.03,0.5,0.51164,0.015306,0.432468872544331,30.2749834224659,0.0634586578444072,0.318789786079741,22.3168789745123,0.0350976351615202
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,953,"FoulumgårdD","2021-08-20","bLS","micro met",35634,2021-08-30 09:00:00,2021-08-30 09:30:00,241.5,238.53,0.5,0.51181,0.023909,0.432942056193801,30.308108643847,0.0662504427622821,0.319040373354117,22.3344213366549,0.0350847242853405
"1936","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",6,954,"FoulumgårdD","2021-08-20","bLS","micro met",35635,2021-08-30 09:30:00,2021-08-30 10:00:00,242,239.03,0.5,0.51214,0.045977,0.433414845322591,30.341206246808,0.0661952059219288,0.319290868448456,22.3519572457342,0.0350718181584853
"1937","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",7,990,"WUR","2021-11-09","bLS","micro met",35671,2021-11-09 10:00:00,2021-11-09 10:30:00,18,0.25,0.5,-9.0944e-05,0.024768,0.00220798626744697,0.0666922252082358,0.266768900832943,0.00134062359790046,0.0404935357745835,0.161974143098334
"1937","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",7,991,"WUR","2021-11-09","bLS","micro met",35672,2021-11-09 10:30:00,2021-11-09 11:00:00,18.5,0.75,0.5,0.0026808,0.16744,0.00691315869621988,0.208811958419322,0.284239466422171,0.00451575974083296,0.136398522971859,0.191809974394552
"1937","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",7,992,"WUR","2021-11-09","bLS","micro met",35673,2021-11-09 11:00:00,2021-11-09 11:30:00,19,1.25,0.5,0.0060053,0.20083,0.0116476572486157,0.351817487194438,0.286011057550233,0.00797501386225084,0.240885293709287,0.208973541474855
"1937","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",7,993,"WUR","2021-11-09","bLS","micro met",35674,2021-11-09 11:30:00,2021-11-09 12:00:00,19.5,1.75,0.5,0.009492,0.21063,0.0162922379410735,0.492107047010126,0.280579119631376,0.0118720213601188,0.358594405182387,0.235418222946201
"1937","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",7,994,"WUR","2021-11-09","bLS","micro met",35675,2021-11-09 12:00:00,2021-11-09 12:30:00,20,2.25,0.5,0.01298,0.21073,0.0207699086774756,0.62735509160315,0.270496089186047,0.0159308656573269,0.481191797179559,0.245194783994343
"1937","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",7,995,"WUR","2021-11-09","bLS","micro met",35676,2021-11-09 12:30:00,2021-11-09 13:00:00,20.5,2.75,0.5,0.016489,0.21196,0.0252329659247237,0.76216173575628,0.26961328830626,0.0201208717538984,0.6077509313265,0.253118268293882
"1937","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",7,996,"WUR","2021-11-09","bLS","micro met",35677,2021-11-09 13:00:00,2021-11-09 13:30:00,21,3.25,0.5,0.019967,0.2101,0.0294792857881588,0.890421827231336,0.256520182950112,0.0243600095542557,0.735794088586292,0.256086314519585
"1937","../../data-submitted/03/AU/ALFAM2_template_6_1_eGylle_JK_3.xlsx",7,997,"WUR","2021-11-09","bLS","micro met",35678,2021-11-09 13:30:00,2021-11-09 14:00:00,21.5,3.75,0.5,0.022432,0.14894,0.0333151996802396,1.00628560634164,0.231727558220605,0.0281202150129935,0.849371094467468,0.227154011762352
